,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.0012186648073057586,0.04086406609712867,3.764444205218662,1.2082261936489844,179,181,179,181,,7.338197476694612,1.4107622755130127e+32,1.0307775726766534e+32,1.459927281870955e+32,4.706249514527933e+31,0.5,2.364630942291131,,4.545983042143123e+31
