,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true
0,0.0007668643704939549,0.04086327598633943,2.198202655557236,0.5725756622935522,1318,1320,1318,1320,4.585365853658536,4.8278199447836005,1.7869903403098656e+32,9.54159097013675e+31,6.085989859050679e+32,1.401350952556304e+32,0.0,14.845003267218727,4.585365853658536
1,0.0012184469805088564,0.04086326155811548,2.7522535551132967,0.7591798056715492,1365,1367,1365,1367,4.585365853658536,5.789984623774101,2.1431301729482257e+32,1.1772480115185467e+32,6.085989859050679e+32,1.401350952556304e+32,0.0,14.845003267218727,4.585365853658536
2,0.002819408771463205,0.06129499529924942,11.533838791298065,3.3488698375044668,1479,1482,1479,1482,4.585365853658536,9.78049332109352,3.6201944745565044e+32,2.0411553769968582e+32,6.085989859050679e+32,1.401350952556304e+32,0.041666666666666664,16.549333680431584,4.585365853658536
3,0.0015489126232919824,0.08172664418088971,7.637822124703478,1.699385816869571,1513,1517,1513,1514,4.585365853658536,2.424146767393414,8.972842621245665e+31,6.971693592543372e+31,6.085989859050679e+32,1.401350952556304e+32,0.0,14.845003267218727,4.585365853658536
4,0.000379302398555481,0.04086331184953451,0.8242395229344599,0.3155103362284876,1561,1563,1561,1563,4.585365853658536,4.598962477014139,1.7022800385817145e+32,1.1171428903399925e+32,6.085989859050679e+32,1.401350952556304e+32,0.0,14.845003267218727,4.585365853658536
