,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true
0,0.06491384205985258,0.12259126918797847,499.8314484506318,115.10007547552937,514,520,514.0,520.0,4.918918918918919,552.0616074608498,2.0434249227840563e+34,1.0293770479197398e+34,6.085989859050679e+32,1.401350952556304e+32,0.08333333333333333,613.4102898978363,4.918918918918919
1,0.045700932209899126,0.10215941111528082,311.6933422743188,94.86191725011557,546,551,546.0,551.0,3.652173913043478,339.5245140327954,1.256730851221094e+34,7.261602163073716e+33,6.085989859050679e+32,1.401350952556304e+32,0.05,674.1394360442392,3.652173913043478
2,0.02494535112357448,0.08172757165448273,130.75676969125476,45.45455454810913,585,589,585.0,589.0,10.777777777777777,147.35665769946556,5.454323626418829e+33,3.387679600939304e+33,6.085989859050679e+32,1.401350952556304e+32,0.25,197.56022785228092,10.777777777777777
3,0.01913105689345894,0.04086371196171967,56.26323912539174,15.070109629554025,621,623,621.0,623.0,10.777777777777777,73.39680142945426,2.716741234432162e+33,1.4706347679374216e+33,6.085989859050679e+32,1.401350952556304e+32,1.0,197.56022785228092,10.777777777777777
4,0.016909233724884464,0.04086369334254414,49.190218822524606,13.453373707814364,650,652,650.0,652.0,10.777777777777777,75.83003438991076,2.80680598095937e+33,1.53523867342288e+33,6.085989859050679e+32,1.401350952556304e+32,1.0,197.56022785228092,10.777777777777777
5,0.03898910924753059,0.12259099619404876,307.6630088654611,55.236259378966395,692,698,692.0,698.0,3.652173913043478,316.2277463797276,1.1704991788873784e+34,5.302455075040873e+33,6.085989859050679e+32,1.401350952556304e+32,0.05,674.1394360442392,3.652173913043478
6,-0.005697611888031862,0.0817272846979904,-57.071350088811954,65.23827348199265,730,734,730.0,734.0,10.777777777777777,32.32495576866905,1.1964900176521489e+33,1.6949158198046237e+33,6.085989859050679e+32,1.401350952556304e+32,1.0,197.56022785228092,10.777777777777777
7,0.04516946589422281,0.06129543371935142,135.51232045752948,27.911370555280772,764,767,764.0,767.0,10.777777777777777,145.37914293318875,5.381127031981312e+33,2.5799400356947852e+33,6.085989859050679e+32,1.401350952556304e+32,0.25,197.56022785228092,10.777777777777777
8,0.04420923672516089,0.08172706595360069,216.391900174218,41.77754923484246,830,834,833.0,834.0,10.777777777777777,76.61391659596528,2.8358209389773e+33,1.6112150325892764e+33,6.085989859050679e+32,1.401350952556304e+32,1.0,197.56022785228092,10.777777777777777
9,0.04711215041800388,0.06129521776892944,208.6376850655648,41.88806214893292,899,902,899.0,902.0,4.918918918918919,221.18461624900652,8.187023898627104e+33,3.88263444675437e+33,6.085989859050679e+32,1.401350952556304e+32,0.0,505.61452851337407,4.918918918918919
10,0.07747205168819417,0.12259058571362402,593.859474826378,110.84011826985923,929,935,929.0,935.0,4.918918918918919,487.56838338284723,1.8047068890525888e+34,8.303758784668334e+33,6.085989859050679e+32,1.401350952556304e+32,0.08333333333333333,613.4102898978363,4.918918918918919
11,0.010895876828304051,0.04086345747782616,35.4776682348157,11.46710033783698,1078,1080,1078.0,1080.0,10.777777777777777,56.22369458924082,2.0810883644503624e+33,1.2417715083054531e+33,6.085989859050679e+32,1.401350952556304e+32,1.0,197.56022785228092,10.777777777777777
12,0.052720240655020914,0.26561226617195643,757.0134480502702,114.89008097286086,1149,1161,1149.0,1161.0,2.981132075471698,736.5649409993545,2.7263536122529334e+34,1.1593563299814743e+34,6.085989859050679e+32,1.401350952556304e+32,0.05405405405405406,1754.9805135005543,2.981132075471698
13,0.009855559252164792,0.040863268535758834,24.62101036192501,6.656915410450326,1311,1313,1311.0,1313.0,10.777777777777777,59.02719652099358,2.184858408246119e+33,1.1882319026137015e+33,6.085989859050679e+32,1.401350952556304e+32,1.0,197.56022785228092,10.777777777777777
14,0.06527789413278233,0.16345352037023986,759.6543450591008,127.98019686489486,1351,1359,1351.0,1359.0,2.981132075471698,798.393635854328,2.9552090412528987e+34,1.3060389525299365e+34,6.085989859050679e+32,1.401350952556304e+32,0.05405405405405406,1754.9805135005543,2.981132075471698
