,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,falsepos_corrected,ED_true,count_true,energ_true
0,0.8524951176734209,0.1021582527537248,1507.7563803015807,294.23628135143053,2101,2106,2101,2106,2.428571428571429,1634.570831562299,2.4446720510467465e+32,1.4254083627555645e+32,6.372813724560243e+27,2.274461611803033e+27,0.0,3895.2325736192024,2.428571428571429,5.825728699656425e+32
